,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
1903,20975,15750808,Ch'en,790,Spain,Male,46.0,2,131365.37,2,1.0,1.0,180290.68,0
1904,145690,15621227,Hs?,668,Germany,Female,46.0,1,161806.09,1,1.0,0.0,173052.19,1
1905,152977,15750545,Chidiebere,657,Germany,Female,32.0,5,77065.9,2,1.0,0.0,7156.09,0
1906,41759,15667588,Kao,621,France,Male,42.0,3,0.0,2,0.0,1.0,131301.74,0
1907,75824,15812241,Cattaneo,656,France,Male,39.0,7,127197.14,2,1.0,0.0,51565.98,0
1908,47506,15584788,Teng,569,Germany,Male,35.0,1,120105.73,1,1.0,0.0,124411.29,0
1909,94703,15716781,Hsia,634,France,Female,38.0,8,0.0,1,0.0,1.0,103564.65,0
1910,91070,15757837,Onyekachi,613,Spain,Male,33.0,9,0.0,1,0.0,1.0,130789.6,0
1911,63886,15578211,Ikechukwu,650,France,Male,30.0,7,81370.07,2,1.0,0.0,163216.48,0
1912,77175,15642454,Hsia,619,France,Female,21.0,3,0.0,1,1.0,0.0,82969.17,0
1913,136095,15627665,Yusupova,649,Germany,Male,58.0,3,129847.75,1,0.0,1.0,69829.4,1
1914,140388,15602994,Mancini,807,Germany,Male,37.0,5,156588.76,2,0.0,1.0,96656.58,0
1915,13615,15776850,K'ung,659,Spain,Male,39.0,7,0.0,2,1.0,0.0,146851.76,0
1916,49783,15647191,Lucchesi,850,France,Female,36.0,4,0.0,2,1.0,0.0,7824.31,0
1917,155710,15645371,Onwumelu,765,Spain,Male,32.0,5,0.0,2,1.0,1.0,145593.85,0
1918,144897,15754577,Nwabugwu,649,France,Male,37.0,2,0.0,2,1.0,0.0,176780.72,0
1919,31529,15709135,Bell,605,France,Male,23.0,8,0.0,1,1.0,1.0,173576.71,0
1920,36447,15608886,Okwudiliolisa,681,France,Female,37.0,1,0.0,2,1.0,1.0,69608.48,0
1921,59613,15576850,Toscani,738,France,Male,27.0,1,0.0,2,1.0,1.0,180622.01,0
1922,18729,15693826,Fanucci,787,France,Female,43.0,9,0.0,2,0.0,0.0,71139.41,0
1923,152324,15684296,Nwankwo,600,France,Male,38.0,9,88348.43,1,0.0,1.0,74836.64,0
1924,110581,15659366,Shih,556,France,Male,46.0,1,105799.32,1,1.0,1.0,165122.55,0
1925,57719,15743817,O'Donnell,554,France,Male,35.0,10,133868.21,1,1.0,0.0,174098.54,0
1926,77969,15803850,Onyekachi,678,Spain,Female,28.0,3,0.0,2,1.0,0.0,179446.52,0
1927,101583,15702588,Oluchukwu,661,Germany,Female,55.0,5,99092.42,1,1.0,0.0,71843.25,1
1928,62216,15672447,Hsia,678,Germany,Male,31.0,1,120170.89,2,1.0,0.0,161802.82,0
1929,155471,15679145,Chou,706,Spain,Male,57.0,7,0.0,1,0.0,1.0,17941.16,0
1930,13057,15713483,L?,695,France,Female,50.0,4,0.0,1,1.0,0.0,102632.88,1
1931,78327,15724167,Uspensky,652,France,Male,29.0,3,0.0,2,1.0,0.0,160835.3,0
1932,105389,15613292,Jessop,709,France,Female,29.0,4,0.0,1,0.0,1.0,111676.63,0
1933,27533,15688876,Wan,685,France,Female,39.0,9,0.0,2,1.0,1.0,18826.06,0
1934,117416,15767864,Bearce,538,France,Male,32.0,6,102016.72,1,1.0,0.0,80130.54,0
1935,41261,15575748,Carter,577,France,Male,35.0,9,110080.3,2,1.0,0.0,109794.31,0
1936,53160,15754543,Nnanna,652,France,Male,52.0,3,0.0,1,0.0,1.0,160527.17,0
1937,43948,15677371,Teng,669,France,Female,50.0,7,0.0,2,1.0,1.0,108301.45,0
1938,104255,15642570,Nucci,662,France,Male,32.0,1,0.0,1,1.0,1.0,177528.92,0
1939,30507,15646563,Hsia,656,France,Female,28.0,4,134571.5,1,1.0,1.0,162699.7,0
1940,3347,15672640,Ubanwa,684,Spain,Male,40.0,1,0.0,2,1.0,1.0,89801.9,0
1941,41697,15656592,T'ao,591,France,Male,44.0,2,0.0,2,1.0,1.0,18082.06,0
1942,137037,15596165,Cremonesi,587,Germany,Female,37.0,7,141791.08,2,1.0,1.0,95551.22,0
1943,107343,15770030,Hsieh,678,France,Female,40.0,9,0.0,2,1.0,0.0,172668.83,0
1944,78452,15661656,Koger,595,Germany,Male,31.0,7,160599.06,1,1.0,1.0,73464.88,0
1945,124125,15777639,Toscani,677,France,Female,30.0,3,0.0,1,1.0,0.0,122642.09,0
1946,98272,15756655,Pinto,643,Germany,Female,41.0,5,84944.26,2,1.0,0.0,96462.82,0
1947,52625,15772736,Zaytseva,644,Germany,Male,41.0,9,118449.24,1,1.0,0.0,180327.2,1
1948,116004,15810711,Dunbabin,670,Spain,Female,65.0,8,0.0,2,1.0,1.0,177655.68,0
1949,12898,15595228,Ts'ai,759,France,Male,40.0,7,0.0,2,1.0,1.0,52885.23,0
1950,132117,15696744,Hsieh,710,France,Male,32.0,4,126645.13,1,1.0,0.0,44912.8,0
1951,31346,15614220,O'Sullivan,569,Spain,Female,40.0,4,0.0,1,1.0,0.0,164822.64,0
1952,122925,15757825,Burgess,556,Germany,Male,18.0,8,107850.82,1,0.0,1.0,192131.77,0
1953,51085,15769955,Onuora,712,France,Female,46.0,1,0.0,2,1.0,1.0,73151.25,0
1954,56204,15596710,Kao,711,France,Male,32.0,2,0.0,2,1.0,1.0,162501.65,0
1955,3135,15642885,Gray,582,Spain,Male,30.0,10,0.0,2,0.0,1.0,199644.2,0
1956,8382,15750803,Martin,850,Spain,Male,62.0,10,0.0,2,1.0,1.0,54945.47,0
1957,38093,15686957,Chiu,642,France,Male,38.0,4,141547.26,1,0.0,0.0,148087.62,0
1958,125978,15602708,Mazzanti,616,France,Male,26.0,2,0.0,2,0.0,1.0,114091.93,0
1959,9504,15695034,Trevisani,675,France,Male,37.0,10,125921.21,1,1.0,0.0,182624.21,0
1960,20968,15590810,Okonkwo,601,Spain,Female,31.0,7,0.0,1,1.0,1.0,72951.25,0
1961,147902,15746802,Onio,477,France,Female,29.0,6,131286.46,1,1.0,0.0,194144.45,0
1962,82993,15605264,Ugochukwutubelum,541,Spain,Male,41.0,7,0.0,2,1.0,0.0,92794.61,0
1963,60361,15579781,Chukwujekwu,705,France,Male,41.0,3,127739.03,1,1.0,1.0,67879.8,0
1964,40641,15731463,Manna,703,Spain,Male,41.0,9,0.0,2,1.0,0.0,94738.54,0
1965,90481,15690731,Shih,557,Germany,Female,41.0,10,115518.07,1,1.0,0.0,176903.35,1
1966,161977,15598046,MacDevitt,624,France,Male,41.0,9,0.0,2,1.0,0.0,115676.61,0
1967,162253,15662955,Smith,710,France,Male,45.0,1,0.0,1,1.0,0.0,97944.64,1
1968,145366,15702293,Tseng,678,Germany,Male,35.0,2,82231.51,1,1.0,1.0,139048.0,0
1969,4550,15717225,Ikemefuna,544,France,Female,21.0,10,161525.96,2,0.0,0.0,9262.77,0
1970,96741,15751926,Palerma,683,France,Male,31.0,8,0.0,2,1.0,1.0,87908.01,0
1971,42614,15680346,Y?an,695,Germany,Male,37.0,2,85225.43,1,1.0,0.0,44381.06,0
1972,103872,15642098,L?,479,Spain,Male,38.0,2,0.0,2,1.0,0.0,197923.05,0
1973,46584,15590146,P'eng,687,France,Male,30.0,5,0.0,2,1.0,1.0,180829.98,0
1974,77230,15653952,Ugochukwu,814,France,Male,25.0,2,0.0,2,1.0,1.0,107961.19,0
1975,64408,15587066,Nwachukwu,697,France,Male,29.0,10,132731.15,1,1.0,1.0,140130.23,0
1976,125617,15573348,K?,616,Germany,Female,30.0,8,120150.41,1,1.0,0.0,166768.27,0
1977,67320,15597487,Ross,523,France,Female,32.0,9,0.0,1,0.0,1.0,80992.8,0
1978,34513,15622516,Lai,671,Germany,Male,40.0,2,125169.26,2,1.0,0.0,121562.33,0
1979,85099,15803479,Maclean,741,France,Male,29.0,3,0.0,2,1.0,0.0,173843.21,0
1980,148813,15620756,Pinto,774,Spain,Male,34.0,5,140780.44,1,1.0,0.0,185830.76,0
1981,130980,15761477,Bogle,682,Germany,Male,34.0,9,88826.7,2,1.0,1.0,182650.77,0
1982,71561,15716000,Padovano,705,France,Male,35.0,7,0.0,2,1.0,1.0,166677.35,0
1983,119600,15572446,Shih,525,Germany,Male,39.0,5,105356.33,2,1.0,1.0,95977.54,0
1984,119355,15665784,She,636,France,Female,27.0,9,128940.24,2,1.0,0.0,46786.92,0
1985,125139,15716518,Yuryeva,747,France,Male,59.0,5,0.0,1,0.0,0.0,190269.21,1
1986,89845,15771270,Aikenhead,728,Spain,Female,52.0,8,0.0,1,1.0,0.0,171260.66,1
1987,59764,15592386,Lucchese,727,Germany,Female,42.0,6,122267.85,1,1.0,0.0,52795.56,1
1988,64515,15750970,Ch'iu,599,Germany,Male,34.0,1,51328.24,1,1.0,0.0,40339.9,0
1989,54156,15643671,Pinto,662,France,Male,38.0,5,0.0,1,1.0,0.0,65864.4,0
1990,154132,15756538,Yermolayeva,675,France,Female,34.0,1,0.0,2,1.0,0.0,120853.83,0
1991,29736,15637678,Milanesi,635,Germany,Male,41.0,9,105515.31,2,1.0,1.0,161241.18,0
1992,36049,15641389,Hsia,678,France,Female,29.0,7,0.0,2,1.0,0.0,60552.44,0
1993,71374,15674398,Russo,695,France,Male,38.0,9,0.0,2,0.0,1.0,171430.16,0
1994,44929,15642093,Ch'in,583,Germany,Male,35.0,8,107587.58,1,1.0,0.0,115442.18,0
1995,161056,15658929,Nwachinemelu,667,France,Female,34.0,9,0.0,2,1.0,0.0,93713.13,0
1996,67377,15677558,Maclean,652,France,Female,41.0,3,0.0,2,1.0,1.0,46775.52,0
1997,83713,15658432,Hingston,688,France,Male,57.0,6,0.0,1,0.0,1.0,87412.74,0
1998,119700,15798084,Okwuadigbo,598,France,Male,33.0,2,141573.55,1,1.0,1.0,166677.35,0
1999,114454,15737605,Hs?,708,France,Male,36.0,8,0.0,2,1.0,1.0,111241.08,0
2000,34436,15766659,Okwudilichukwu,525,Spain,Female,33.0,9,0.0,1,0.0,0.0,161002.29,0
2001,152093,15705918,Nnanna,596,Spain,Male,39.0,6,0.0,2,0.0,1.0,140891.1,0
2002,127365,15658409,Galkin,637,Germany,Female,48.0,5,113907.43,1,1.0,0.0,105818.47,1
2003,125940,15587735,Chukwuebuka,850,Spain,Male,39.0,2,126816.18,2,1.0,1.0,980.93,0
2004,50551,15757577,De Salis,717,Spain,Male,36.0,4,152341.59,1,1.0,0.0,111138.25,0
2005,30294,15800890,T'ien,619,France,Female,36.0,6,0.0,2,1.0,1.0,181204.5,0
2006,126971,15589488,Hao,689,Germany,Female,27.0,3,87926.32,1,1.0,0.0,76679.6,0
2007,125356,15716276,Palermo,587,France,Male,40.0,8,171178.25,1,1.0,1.0,72402.0,0
2008,74983,15726212,Chukwufumnanya,549,France,Female,37.0,3,103421.52,1,1.0,1.0,107841.25,0
2009,89557,15780042,Yermolayev,561,Germany,Male,36.0,9,126111.61,2,0.0,0.0,119333.38,0
2010,60402,15721487,He,438,France,Female,35.0,2,0.0,2,1.0,0.0,57572.38,0
2011,21157,15701164,Genovese,588,Spain,Female,54.0,4,0.0,1,1.0,0.0,184841.4,1
2012,121209,15711130,Nnonso,539,Germany,Male,37.0,1,186443.24,1,1.0,0.0,180800.42,0
2013,74349,15577018,Teng,811,France,Female,39.0,10,0.0,2,1.0,0.0,86935.73,0
2014,36619,15618258,Rizzo,538,France,Male,23.0,7,0.0,2,1.0,1.0,166929.43,0
2015,160518,15651352,Pisano,603,Germany,Male,54.0,3,89696.84,1,1.0,1.0,120147.81,1
2016,164259,15588580,Ch'en,751,Germany,Female,49.0,9,121325.88,1,0.0,1.0,62830.09,1
2017,117099,15782758,Murphy,624,France,Female,34.0,3,0.0,2,1.0,0.0,163666.85,0
2018,157857,15590730,Frewin,678,France,Male,29.0,6,0.0,1,1.0,0.0,85787.31,0
2019,66843,15589496,Chiagoziem,744,Germany,Female,33.0,4,113000.92,2,1.0,0.0,61666.87,0
2020,48208,15650322,Lucchesi,590,Spain,Female,37.0,9,111739.6,2,1.0,0.0,54916.1,0
2021,51501,15738291,Ts'ao,640,Germany,Male,44.0,8,111578.18,2,1.0,0.0,53667.01,0
2022,21331,15761674,T'ang,554,France,Male,29.0,6,135927.34,1,1.0,1.0,135925.48,0
2023,6858,15622122,Aitken,687,France,Male,35.0,8,0.0,2,1.0,0.0,166957.95,0
2024,4015,15655574,Hoolan,561,France,Male,32.0,3,120145.05,1,1.0,1.0,50560.43,0
2025,1326,15671610,Nnamutaezinwa,663,France,Male,47.0,6,146053.66,1,0.0,0.0,113950.53,0
2026,99037,15621267,Ejimofor,637,France,Male,24.0,5,0.0,1,1.0,0.0,148769.08,0
2027,25977,15806049,Hs?,762,France,Female,32.0,8,0.0,2,1.0,0.0,183569.25,0
2028,72950,15781802,Chiekwugo,709,Spain,Female,58.0,3,81553.94,1,1.0,1.0,177092.09,0
2029,75022,15605113,Ts'ai,678,France,Male,48.0,8,0.0,2,1.0,1.0,116687.63,0
2030,128690,15586035,Onwumelu,663,France,Male,34.0,6,0.0,2,1.0,1.0,162961.21,0
2031,49506,15791323,Mancini,613,France,Female,36.0,9,0.0,2,1.0,0.0,92353.07,0
2032,2304,15580213,Udegbulam,686,France,Female,29.0,0,0.0,2,0.0,0.0,62370.67,0
2033,9620,15648702,Yefimova,775,France,Male,39.0,10,119684.88,1,1.0,1.0,74593.84,0
2034,50007,15809558,Aitken,571,Spain,Female,35.0,6,163601.01,1,1.0,0.0,70550.36,0
2035,143198,15683416,Tuan,684,Spain,Male,29.0,8,0.0,2,0.0,1.0,88890.03,0
2036,32070,15809509,Tuan,717,France,Male,27.0,1,0.0,2,1.0,1.0,166984.44,0
2037,21577,15597597,Maclean,715,France,Female,28.0,8,0.0,1,1.0,0.0,163040.33,0
2038,7281,15648800,H?,678,France,Male,45.0,2,0.0,2,1.0,1.0,61961.57,0
2039,81348,15682048,Yuriev,637,France,Female,37.0,10,0.0,2,1.0,0.0,113657.83,0
2040,102665,15781589,Yefremova,805,Spain,Male,32.0,10,0.0,2,1.0,1.0,127939.19,0
2041,37325,15670172,Mazzanti,739,Spain,Male,29.0,8,93833.86,1,1.0,0.0,85983.54,0
2042,126181,15656322,Lucciano,665,France,Male,30.0,6,125589.97,1,0.0,1.0,148516.76,0
2043,111414,15745354,Trevisano,637,France,Female,32.0,1,0.0,2,1.0,0.0,147964.99,0
2044,145752,15595282,White,735,France,Female,26.0,7,0.0,2,1.0,0.0,149474.69,0
2045,131701,15658977,Tuan,677,France,Male,43.0,3,0.0,2,1.0,1.0,82526.09,0
2046,55386,15699467,Onyemere,754,France,Male,40.0,2,0.0,1,0.0,1.0,72846.58,0
2047,119542,15606901,Yermakova,790,France,Female,40.0,9,0.0,1,1.0,0.0,183598.45,1
2048,113515,15746065,Cremonesi,613,Spain,Male,34.0,4,155739.66,1,1.0,0.0,144874.67,0
2049,109129,15694556,Roberts,602,France,Male,42.0,8,0.0,2,0.0,0.0,169921.11,0
2050,43396,15778089,Naylor,686,France,Female,37.0,7,127761.56,1,1.0,0.0,185837.06,0
2051,150325,15758831,Ch'iu,648,Germany,Female,54.0,9,134590.21,1,1.0,0.0,114083.73,1
2052,2601,15662662,Shih,652,Spain,Female,38.0,2,0.0,1,1.0,0.0,106626.92,0
2053,74165,15764708,Chiabuotu,572,France,Male,30.0,8,117696.67,2,1.0,0.0,100843.82,0
2054,4356,15722578,Young,724,France,Male,30.0,3,83161.65,1,1.0,1.0,116885.59,0
2055,69865,15803633,K?,753,Germany,Male,34.0,9,101802.67,2,1.0,1.0,59601.15,0
2056,33225,15616451,Genovese,527,France,Female,34.0,7,0.0,2,1.0,0.0,102299.81,0
2057,148343,15677052,T'ao,714,France,Male,28.0,8,0.0,2,0.0,1.0,181499.77,0
2058,49317,15682454,Onuoha,577,France,Female,25.0,1,0.0,2,1.0,0.0,176692.89,0
2059,75676,15682528,Ts'ai,579,France,Female,35.0,9,71996.29,1,0.0,0.0,51670.96,0
2060,45678,15576022,Nwachinemelu,619,Germany,Male,27.0,8,146329.73,2,1.0,1.0,80630.32,0
2061,152885,15772216,Chidozie,539,France,Female,52.0,1,84350.07,1,1.0,0.0,94820.85,1
2062,37112,15778304,Ch'en,850,Germany,Male,48.0,1,118097.15,2,1.0,0.0,53312.17,1
2063,99639,15643378,Hs?,744,France,Male,42.0,1,112419.92,1,1.0,0.0,92873.5,0
2064,63778,15773895,Manna,735,France,Male,32.0,9,0.0,1,0.0,0.0,180598.66,0
2065,35132,15583710,Baresi,675,France,Male,61.0,3,0.0,1,1.0,1.0,136843.28,0
2066,38682,15581700,Martin,542,Germany,Male,50.0,9,153366.13,1,1.0,0.0,84710.65,1
2067,55465,15740900,Perrodin,589,France,Male,34.0,1,0.0,2,1.0,1.0,177896.92,0
2068,102432,15637073,Ts'ao,636,Germany,Female,36.0,4,101528.81,1,1.0,0.0,180598.58,1
2069,36812,15803849,Ch'ien,644,France,Male,30.0,9,73054.67,1,1.0,0.0,63489.43,0
2070,71102,15721587,Genovese,705,France,Male,33.0,2,0.0,2,1.0,1.0,57762.02,0
2071,18136,15723169,Williams,640,France,Female,31.0,1,138857.59,1,1.0,0.0,48640.77,0
2072,33382,15633944,Yefremova,667,Spain,Female,67.0,7,0.0,2,1.0,0.0,64845.57,0
2073,129109,15727197,Gorman,674,France,Female,36.0,2,154525.7,1,1.0,1.0,27468.72,0
2074,74874,15692575,Folliero,597,France,Male,39.0,9,0.0,2,1.0,0.0,93820.49,0
2075,120456,15711309,White,587,France,Female,37.0,7,131753.41,1,0.0,1.0,134441.6,0
2076,55801,15600739,Galkin,562,Spain,Female,35.0,4,0.0,2,1.0,1.0,119899.52,0
2077,136488,15591248,Chukwumaobim,628,France,Female,29.0,6,0.0,2,1.0,1.0,34857.46,0
2078,33102,15714260,Calabresi,614,Germany,Male,62.0,2,138341.51,2,0.0,1.0,79414.0,0
2079,108548,15675518,Charlton,499,Spain,Female,53.0,4,75225.53,2,0.0,0.0,144849.1,1
2080,144529,15577064,Walker,487,Germany,Male,44.0,2,130170.39,2,0.0,1.0,152450.97,0
2081,47338,15736138,Chidimma,643,France,Male,36.0,1,148571.02,1,1.0,1.0,72350.67,0
2082,149513,15611756,Kao,675,Germany,Female,24.0,5,137204.77,2,1.0,1.0,107841.77,0
2083,7760,15728012,H?,684,Germany,Female,43.0,8,127815.85,1,1.0,0.0,120892.96,1
2084,2657,15576623,Outlaw,584,France,Female,39.0,6,0.0,1,1.0,0.0,31474.27,1
2085,140724,15707114,Holder,831,France,Female,30.0,2,122394.0,1,0.0,1.0,3430.38,0
2086,30082,15571221,T'an,681,Spain,Male,26.0,7,0.0,2,1.0,1.0,125951.21,0
2087,163274,15753837,P'eng,648,France,Male,32.0,10,92887.05,1,1.0,1.0,78858.95,0
2088,109912,15756535,Teng,559,France,Male,43.0,5,0.0,2,1.0,0.0,102925.14,0
2089,129694,15747174,Fyodorova,596,France,Male,37.0,4,0.0,2,1.0,1.0,43821.56,0
2090,109137,15637178,Lin,602,France,Male,32.0,7,99162.29,1,1.0,0.0,128384.11,0
2091,131797,15571305,Tseng,739,France,Female,37.0,3,0.0,2,1.0,1.0,58974.0,0
2092,159088,15761706,Gorman,611,Germany,Male,33.0,2,136674.4,2,1.0,1.0,38652.27,0
2093,132120,15682778,Fedorov,680,France,Male,34.0,6,0.0,2,1.0,1.0,95686.6,0
2094,27777,15810593,Zikoranachidimma,562,France,Male,29.0,3,0.0,2,1.0,0.0,137037.97,0
2095,97546,15711398,Eluemuno,489,Germany,Female,51.0,9,128914.17,1,1.0,0.0,135925.72,1
2096,453,15593773,Olejuru,683,Spain,Male,30.0,8,0.0,2,1.0,0.0,1557.82,0
2097,63630,15725025,Trevisani,615,France,Male,55.0,5,132598.22,1,1.0,0.0,81476.68,1
2098,127847,15617052,Milne,602,Germany,Female,41.0,5,105435.48,2,1.0,0.0,80698.54,0
2099,41942,15748231,Treacy,748,Germany,Male,43.0,4,101979.16,2,1.0,0.0,84719.5,0
2100,116559,15680243,Nucci,678,Spain,Male,32.0,2,0.0,2,1.0,0.0,182566.74,0
2101,134102,15656937,Chidubem,597,France,Female,38.0,5,133964.36,1,1.0,0.0,107871.69,0
2102,156779,15798885,Hsiung,705,Germany,Male,35.0,2,136492.92,1,1.0,0.0,173486.39,0
2103,152197,15781530,Hsieh,690,Germany,Male,21.0,9,116520.28,1,1.0,1.0,155782.89,0
2104,160579,15806945,Frolov,740,France,Female,36.0,4,0.0,2,0.0,0.0,102925.76,0
2105,75617,15691871,Ch'ien,634,France,Male,29.0,1,179861.74,1,0.0,1.0,167871.06,0
2106,104715,15597901,Douglas,647,Germany,Female,33.0,4,145860.98,1,1.0,0.0,142763.51,0
2107,29198,15592194,Metcalf,593,France,Male,28.0,9,0.0,2,1.0,0.0,95957.09,0
2108,109826,15606841,Tao,753,France,Male,37.0,4,82453.96,1,1.0,1.0,143096.49,0
2109,131289,15752409,H?,644,Spain,Female,29.0,1,0.0,2,1.0,1.0,71179.28,0
2110,103239,15579969,Chidozie,635,Germany,Male,34.0,8,109681.61,2,1.0,1.0,131093.99,0
2111,103208,15779915,O'Loghlin,694,Spain,Male,31.0,9,0.0,2,1.0,0.0,35593.18,0
2112,127596,15656096,Ts'ao,549,Germany,Female,38.0,9,109528.16,1,1.0,1.0,149994.64,0
2113,120297,15723894,MacPherson,667,France,Male,40.0,9,123548.58,1,1.0,0.0,166588.31,0
2114,52852,15730488,Ngozichukwuka,585,Spain,Female,38.0,1,128929.88,2,0.0,0.0,107969.73,0
2115,58414,15573888,Ponomaryov,648,Germany,Female,43.0,1,107963.38,1,0.0,0.0,186438.86,1
2116,15232,15601811,Caldwell,668,France,Female,53.0,10,110240.04,2,0.0,0.0,183980.56,1
2117,100051,15568487,Nkemdirim,682,France,Male,58.0,4,114590.58,1,1.0,1.0,138871.12,0
2118,56435,15662865,Hsiung,667,France,Female,30.0,8,0.0,2,1.0,1.0,142763.51,0
2119,96744,15596405,Dawson,831,Spain,Male,46.0,4,102773.2,1,1.0,0.0,117832.88,0
2120,51688,15708003,Onio,478,Germany,Female,36.0,3,85679.25,1,0.0,0.0,44937.01,0
2121,162757,15727198,Kao,655,Spain,Female,33.0,10,0.0,2,0.0,0.0,104982.39,0
2122,158112,15602844,Milano,656,France,Male,36.0,7,0.0,2,1.0,1.0,137961.41,0
2123,137138,15715745,Elliott,690,France,Female,41.0,5,157624.84,1,1.0,0.0,49599.27,0
2124,159731,15691873,Smith,679,France,Female,36.0,7,0.0,2,0.0,0.0,110783.28,0
2125,96715,15644882,Dyer,643,Germany,Male,42.0,8,120822.86,2,1.0,1.0,126153.24,0
2126,97400,15759733,McMillan,774,Spain,Female,26.0,5,0.0,2,0.0,1.0,64716.08,0
2127,142308,15732987,Hs?,722,Germany,Male,46.0,1,150213.71,1,1.0,0.0,151314.98,1
2128,134724,15641136,Ch'en,637,Germany,Male,26.0,9,143988.0,1,1.0,1.0,96658.26,0
2129,151026,15600357,Findlay,667,France,Male,44.0,4,0.0,2,1.0,0.0,30607.11,0
2130,148926,15666200,Lombardo,743,France,Female,40.0,1,0.0,2,1.0,1.0,119446.64,0
2131,55964,15677117,Crawford,628,France,Female,61.0,8,0.0,1,1.0,1.0,133672.61,1
2132,110949,15766776,T'ien,773,France,Male,59.0,6,0.0,2,1.0,0.0,72846.65,0
2133,45353,15585198,Bergamaschi,715,France,Male,41.0,4,94267.9,1,1.0,1.0,152821.12,0
2134,135783,15576945,Tien,597,France,Male,43.0,4,0.0,1,1.0,0.0,128882.89,1
2135,98299,15686959,Ch'en,648,Germany,Male,27.0,7,149991.09,1,1.0,1.0,136411.36,0
2136,140074,15631189,Zetticci,701,France,Male,22.0,8,0.0,1,0.0,1.0,140941.47,0
2137,86930,15694039,Jackson,651,Germany,Female,61.0,4,115924.89,2,0.0,1.0,93524.22,0
2138,43821,15701200,Maclean,757,Germany,Female,44.0,3,124098.54,1,1.0,0.0,131284.93,1
2139,150017,15694628,Walker,686,Germany,Male,39.0,4,157731.6,2,0.0,1.0,162820.6,0
2140,4711,15679983,Y?an,683,France,Male,29.0,2,0.0,2,1.0,0.0,60905.51,0
2141,21387,15579969,T'ien,644,Germany,Male,30.0,0,115930.87,1,0.0,1.0,166650.32,0
2142,66552,15585768,Fennescey,682,France,Male,37.0,8,0.0,2,1.0,0.0,81554.78,0
2143,125115,15750929,Whitehead,479,Spain,Female,42.0,9,0.0,1,1.0,0.0,91621.36,1
2144,3790,15669946,Jackson,492,France,Female,46.0,2,0.0,2,1.0,0.0,39519.53,0
2145,46921,15624755,Brown,641,Germany,Female,32.0,5,122947.92,1,1.0,0.0,179258.67,0
2146,84655,15705707,Ejikemeifeuwa,687,France,Female,31.0,8,0.0,2,1.0,1.0,38170.78,0
2147,13839,15805764,Dickson,581,France,Male,28.0,7,0.0,2,1.0,0.0,92664.09,0
2148,59215,15693088,Hung,676,France,Male,47.0,2,0.0,2,0.0,0.0,34689.77,0
2149,121489,15738884,Hu,656,Germany,Male,41.0,7,157777.58,1,1.0,0.0,67484.6,1
2150,43856,15731148,Hsiao,521,France,Female,43.0,2,124619.33,1,1.0,1.0,16929.41,0
2151,103325,15635240,Onuoha,673,Germany,Male,54.0,1,139592.98,1,1.0,0.0,23860.5,1
2152,32706,15631756,Chidiebele,506,France,Female,31.0,5,0.0,2,0.0,0.0,98820.09,0
2153,69059,15694395,Tuan,806,Spain,Male,29.0,2,0.0,2,1.0,1.0,75632.36,0
2154,79998,15585961,Mai,620,Germany,Male,35.0,0,76989.97,2,1.0,1.0,17242.79,0
2155,111362,15623649,Mazzi,744,Spain,Male,33.0,5,135423.11,1,1.0,0.0,94935.63,0
2156,37575,15782458,Chukwubuikem,590,Germany,Female,34.0,6,119024.75,2,1.0,0.0,152450.97,0
2157,93188,15641640,Fetherstonhaugh,714,France,Female,29.0,5,0.0,2,1.0,1.0,170563.73,0
2158,114320,15601274,Hsieh,667,Spain,Female,40.0,4,146502.07,2,1.0,1.0,19162.89,0
2159,93088,15580493,Chin,529,France,Female,33.0,1,0.0,2,0.0,1.0,19842.18,0
2160,73503,15566111,McLean,560,France,Male,24.0,8,109742.75,1,0.0,1.0,79616.45,0
2161,110150,15585067,Manna,571,France,Female,36.0,5,81732.88,1,1.0,0.0,102930.46,0
2162,95183,15750671,Yashina,606,Spain,Female,36.0,4,185510.34,1,0.0,0.0,172557.77,0
2163,153496,15697035,Trevisani,583,France,Female,32.0,3,0.0,2,1.0,1.0,105760.02,0
2164,104868,15788367,Kaur,729,France,Female,31.0,3,0.0,2,1.0,1.0,126723.33,0
2165,5323,15781689,Norris,548,Spain,Female,22.0,1,0.0,1,0.0,1.0,5985.36,0
2166,67173,15589401,Chukwualuka,743,France,Male,25.0,0,0.0,2,1.0,0.0,937.15,0
2167,20257,15777892,Greco,685,France,Female,38.0,9,0.0,2,1.0,1.0,165196.65,0
2168,19414,15763923,Chukwuebuka,531,France,Female,46.0,5,0.0,2,1.0,0.0,122925.34,0
2169,50287,15615050,Scott,554,France,Male,34.0,3,0.0,2,1.0,1.0,92357.21,0
2170,152805,15750929,Ndubueze,684,France,Male,34.0,4,0.0,1,1.0,1.0,131167.74,0
2171,136096,15724391,Eluemuno,607,Spain,Female,35.0,2,0.0,2,1.0,1.0,61936.8,0
2172,135438,15673180,Onyekaozulu,639,Germany,Female,18.0,4,93816.7,2,0.0,0.0,126172.11,0
2173,54029,15706899,Howells,649,Spain,Male,40.0,9,0.0,2,1.0,1.0,667.66,0
2174,163038,15665460,Isayeva,732,Spain,Female,67.0,1,0.0,1,0.0,0.0,177783.04,1
